Layer ID,Event ID,Loss
Demo 1 Alpha Group Layer 1,514,1538740.6780638
Demo 1 Alpha Group Layer 1,515,448564.880945285
Demo 1 Alpha Group Layer 1,516,655336.072391373
Demo 1 Alpha Group Layer 1,517,89915.3668314225
Demo 1 Alpha Group Layer 1,518,478189.08954738
Demo 1 Alpha Group Layer 1,519,333376.911389683
Demo 1 Alpha Group Layer 1,520,195100.559807959
Demo 1 Alpha Group Layer 1,521,138748.221183186
Demo 1 Alpha Group Layer 1,522,499115.44548553
Demo 1 Alpha Group Layer 1,523,109037.807628592
Demo 1 Alpha Group Layer 1,524,780207.773443543
Demo 1 Alpha Group Layer 1,525,391054.609873837
Demo 1 Alpha Group Layer 1,526,249591.216711386
Demo 1 Alpha Group Layer 1,527,947737.26565165
Demo 1 Alpha Group Layer 1,528,1508062.06875295
Demo 1 Alpha Group Layer 1,529,254409.668966969
Demo 1 Alpha Group Layer 1,530,52250.3115486206
Demo 1 Alpha Group Layer 1,531,291965.782705942
Demo 1 Alpha Group Layer 1,532,109130.44600402
Demo 1 Alpha Group Layer 1,533,221495.001944736
Demo 1 Alpha Group Layer 1,534,210648.966398964
Demo 1 Alpha Group Layer 1,535,523380.545800077
Demo 1 Alpha Group Layer 1,536,924611.263285477
Demo 1 Alpha Group Layer 1,537,194820.322137797
Demo 1 Alpha Group Layer 1,538,194864.368635639
Demo 1 Alpha Group Layer 1,539,37753.1218050465
Demo 1 Alpha Group Layer 1,540,962964.809496023
Demo 1 Alpha Group Layer 1,541,400994.765693608
Demo 1 Alpha Group Layer 1,542,87920.6906165726
Demo 1 Alpha Group Layer 1,543,86573.6542039996
Demo 1 Alpha Group Layer 1,544,367501.752441478
Demo 1 Alpha Group Layer 1,545,256203.755388811
Demo 1 Alpha Group Layer 1,546,410567.565311292
Demo 1 Alpha Group Layer 1,547,347110.076010417
Demo 1 Alpha Group Layer 1,548,463220.07454172
Demo 1 Alpha Group Layer 1,549,3460298.75642307
Demo 1 Alpha Group Layer 1,550,290830.81724915
Demo 1 Alpha Group Layer 1,551,501295.377492688
Demo 1 Alpha Group Layer 1,552,192170.184400319
Demo 1 Alpha Group Layer 1,553,538858.757067375
Demo 1 Alpha Group Layer 1,554,253884.440058092
Demo 1 Alpha Group Layer 1,555,426405.109263289
Demo 1 Alpha Group Layer 1,556,81882.4333632639
Demo 1 Alpha Group Layer 1,557,137668.765227405
Demo 1 Alpha Group Layer 1,558,415532.455852732
Demo 1 Alpha Group Layer 1,559,3838951.09624383
Demo 1 Alpha Group Layer 1,560,858157.255311907
Demo 1 Alpha Group Layer 1,561,121058.264496115
Demo 1 Alpha Group Layer 1,562,182263.599784683
Demo 1 Alpha Group Layer 1,563,132444.324172356
Demo 1 Alpha Group Layer 1,564,112022.418409372
Demo 1 Alpha Group Layer 1,565,208719.369735063
Demo 1 Alpha Group Layer 1,566,121928.420043542
Demo 1 Alpha Group Layer 1,567,696340.869753909
Demo 1 Alpha Group Layer 1,568,207188.275433602
Demo 1 Alpha Group Layer 1,569,945938.619160441
Demo 1 Alpha Group Layer 1,570,81286.361293536
Demo 1 Alpha Group Layer 1,571,333355.545266539
Demo 1 Alpha Group Layer 1,572,19302.2842705446
Demo 1 Alpha Group Layer 1,573,1300809.09883348
Demo 1 Alpha Group Layer 1,574,523658.287454122
Demo 1 Alpha Group Layer 1,575,185411.015686667
Demo 1 Alpha Group Layer 1,576,488745.56865107
Demo 1 Alpha Group Layer 1,577,109575.709699983
Demo 1 Alpha Group Layer 1,578,994947.645974707
Demo 1 Alpha Group Layer 1,579,1292666.08626366
Demo 1 Alpha Group Layer 1,580,508315.004277589
Demo 1 Alpha Group Layer 1,581,393366.004751825
Demo 1 Alpha Group Layer 1,582,148953.405144361
Demo 1 Alpha Group Layer 1,583,418009.577732161
Demo 1 Alpha Group Layer 1,584,313227.950057915
Demo 1 Alpha Group Layer 1,585,1068376.61353524
Demo 1 Alpha Group Layer 1,586,753202.509520149
Demo 1 Alpha Group Layer 1,587,314724.782854202
Demo 1 Alpha Group Layer 1,588,68585.0344365184
Demo 1 Alpha Group Layer 1,589,194538.602186264
Demo 1 Alpha Group Layer 1,590,155121.626950269
Demo 1 Alpha Group Layer 1,591,77188.3868852439
Demo 1 Alpha Group Layer 1,592,154176.466200784
Demo 1 Alpha Group Layer 1,593,144656.070391769
Demo 1 Alpha Group Layer 1,594,110061.922898881
Demo 1 Alpha Group Layer 1,595,263462.820181799
Demo 1 Alpha Group Layer 1,596,1141663.18110626
Demo 1 Alpha Group Layer 1,597,239767.305591431
Demo 1 Alpha Group Layer 1,598,3000466.28933644
Demo 1 Alpha Group Layer 1,599,139275.554662815
Demo 1 Alpha Group Layer 1,600,43576.2533323777
Demo 1 Alpha Group Layer 1,601,529090.089252227
Demo 1 Alpha Group Layer 1,602,38094.4758023773
Demo 1 Alpha Group Layer 1,603,42897.9981719227
Demo 1 Alpha Group Layer 1,604,132781.961494469
Demo 1 Alpha Group Layer 1,605,152562.857872009
Demo 1 Alpha Group Layer 1,606,361093.4954782
Demo 1 Alpha Group Layer 1,607,96344.3924053292
Demo 1 Alpha Group Layer 1,608,146755.351500253
Demo 1 Alpha Group Layer 1,609,125319.171729995
Demo 1 Alpha Group Layer 1,610,303859.768477265
Demo 1 Alpha Group Layer 1,611,106847.137012817
Demo 1 Alpha Group Layer 1,612,291283.175499671
Demo 1 Alpha Group Layer 1,613,106885.077943927
Demo 1 Alpha Group Layer 1,614,78178.7568407313
Demo 1 Alpha Group Layer 1,615,591609.098482953
Demo 1 Alpha Group Layer 1,616,89523.9557735481
Demo 1 Alpha Group Layer 1,617,478275.021432503
Demo 1 Alpha Group Layer 1,618,36418.7476669192
Demo 1 Alpha Group Layer 1,619,2495386.56288833
Demo 1 Alpha Group Layer 1,620,359284.544413459
Demo 1 Alpha Group Layer 1,621,537356.760659212
Demo 1 Alpha Group Layer 1,622,99880.0123833349
Demo 1 Alpha Group Layer 1,623,93656.5299812046
Demo 1 Alpha Group Layer 1,624,130560.793155679
Demo 1 Alpha Group Layer 1,625,299016.633953232
Demo 1 Alpha Group Layer 1,626,91367.1106246741
Demo 1 Alpha Group Layer 1,627,585975.950664412
Demo 1 Alpha Group Layer 1,628,1279804.45235552
Demo 1 Alpha Group Layer 1,629,480743.136063242
Demo 1 Alpha Group Layer 1,630,556706.612214622
Demo 1 Alpha Group Layer 1,631,253841.57309491
Demo 1 Alpha Group Layer 1,632,202531.701414269
Demo 1 Alpha Group Layer 1,633,103355.751418443
Demo 1 Alpha Group Layer 1,634,624517.153303487
Demo 1 Alpha Group Layer 1,635,37539.6324517673
Demo 1 Alpha Group Layer 1,636,473446.477722909
Demo 1 Alpha Group Layer 1,637,398180.407416035
Demo 1 Alpha Group Layer 1,638,88510.1054941917
Demo 1 Alpha Group Layer 1,639,138665.607275982
Demo 1 Alpha Group Layer 1,640,386885.922016618
Demo 1 Alpha Group Layer 1,641,109692.03971307
Demo 1 Alpha Group Layer 1,642,529188.905624292
Demo 1 Alpha Group Layer 1,643,230839.868966682
Demo 1 Alpha Group Layer 1,644,28951.9171652536
Demo 1 Alpha Group Layer 1,645,181771.755645375
Demo 1 Alpha Group Layer 1,646,109933.528959029
Demo 1 Alpha Group Layer 1,647,1215371.55326749
Demo 1 Alpha Group Layer 1,648,180719.45242713
Demo 1 Alpha Group Layer 1,649,102810.575336511
Demo 1 Alpha Group Layer 1,650,351377.466817829
Demo 1 Alpha Group Layer 1,651,892742.158375571
Demo 1 Alpha Group Layer 1,652,197176.218528964
Demo 1 Alpha Group Layer 1,653,396981.629209073
Demo 1 Alpha Group Layer 1,654,179468.876089454
Demo 1 Alpha Group Layer 1,655,435113.040585855
Demo 1 Alpha Group Layer 1,656,189280.550908938
Demo 1 Alpha Group Layer 1,657,375216.393937684
Demo 1 Alpha Group Layer 1,658,226159.316890895
Demo 1 Alpha Group Layer 1,659,302579.756343214
Demo 1 Alpha Group Layer 1,660,1145860.51112604
Demo 1 Alpha Group Layer 1,661,1296265.44628014
Demo 1 Alpha Group Layer 1,662,936415.64687354
Demo 1 Alpha Group Layer 1,663,70170.3442095574
Demo 1 Alpha Group Layer 1,664,553230.70141815
Demo 1 Alpha Group Layer 1,665,179742.415165145
Demo 1 Alpha Group Layer 1,666,109910.287707303
Demo 1 Alpha Group Layer 1,667,817597.261139361
Demo 1 Alpha Group Layer 1,668,60236.5459220678
Demo 1 Alpha Group Layer 1,669,302614.860927521
Demo 1 Alpha Group Layer 1,670,25663.7197865324
Demo 1 Alpha Group Layer 1,671,628918.286709078
Demo 1 Alpha Group Layer 1,672,590531.692488349
Demo 1 Alpha Group Layer 1,673,366914.418808277
Demo 1 Alpha Group Layer 1,674,542608.073594563
Demo 1 Alpha Group Layer 1,675,435067.637701523
Demo 1 Alpha Group Layer 1,676,165070.932836411
Demo 1 Alpha Group Layer 1,677,1002178.558442
Demo 1 Alpha Group Layer 1,678,137619.925713844
Demo 1 Alpha Group Layer 1,679,1365932.74633576
Demo 1 Alpha Group Layer 1,680,186468.031218981
Demo 1 Alpha Group Layer 1,681,318389.28684993
Demo 1 Alpha Group Layer 1,682,506499.64198188
Demo 1 Alpha Group Layer 1,683,486441.121084913
Demo 1 Alpha Group Layer 1,684,478903.10818797
Demo 1 Alpha Group Layer 1,685,255491.764718908
Demo 1 Alpha Group Layer 1,686,174107.227240645
Demo 1 Alpha Group Layer 1,687,92112.6138441356
Demo 1 Alpha Group Layer 1,688,269151.20861382
Demo 1 Alpha Group Layer 1,689,1440549.72200005
Demo 1 Alpha Group Layer 1,690,393793.610301549
Demo 1 Alpha Group Layer 1,691,442863.784866876
Demo 1 Alpha Group Layer 1,692,68438.0862507855
Demo 1 Alpha Group Layer 1,693,172624.489577555
Demo 1 Alpha Group Layer 1,694,134626.541079857
Demo 1 Alpha Group Layer 1,695,1108238.84265525
Demo 1 Alpha Group Layer 1,696,376230.058671007
Demo 1 Alpha Group Layer 1,697,697080.244922393
Demo 1 Alpha Group Layer 1,698,529429.729138322
Demo 1 Alpha Group Layer 1,699,101401.40461941
Demo 1 Alpha Group Layer 1,700,286856.099066506
Demo 1 Alpha Group Layer 1,701,164757.318789504
Demo 1 Alpha Group Layer 1,702,95789.9837527131
Demo 1 Alpha Group Layer 1,703,273406.635713514
Demo 1 Alpha Group Layer 1,704,293264.421512803
Demo 1 Alpha Group Layer 1,705,545245.401231966
Demo 1 Alpha Group Layer 1,706,201190.207654574
Demo 1 Alpha Group Layer 1,707,60997.7225709857
Demo 1 Alpha Group Layer 1,708,387152.720917517
Demo 1 Alpha Group Layer 1,709,1025815.18978117
Demo 1 Alpha Group Layer 1,710,619463.3644175
Demo 1 Alpha Group Layer 1,711,56057.0220474091
Demo 1 Alpha Group Layer 1,712,248343.860082212
Demo 1 Alpha Group Layer 1,713,104054.298561888
Demo 1 Alpha Group Layer 1,714,49854.0448371673
Demo 1 Alpha Group Layer 1,715,719881.730058086
Demo 1 Alpha Group Layer 1,716,163644.177187294
Demo 1 Alpha Group Layer 1,717,137834.11922781
Demo 1 Alpha Group Layer 1,718,351083.867148896
Demo 1 Alpha Group Layer 1,719,320652.83433941
Demo 1 Alpha Group Layer 1,720,443682.868481446
Demo 1 Alpha Group Layer 1,721,283037.036805005
Demo 1 Alpha Group Layer 1,722,198913.511137052
Demo 1 Alpha Group Layer 1,723,415561.704523471
Demo 1 Alpha Group Layer 1,724,165954.258709784
Demo 1 Alpha Group Layer 1,725,74950.1779222377
Demo 1 Alpha Group Layer 1,726,442115.878336386
Demo 1 Alpha Group Layer 1,727,173170.77771895
Demo 1 Alpha Group Layer 1,728,191417.548259127
Demo 1 Alpha Group Layer 1,729,588551.78882172
Demo 1 Alpha Group Layer 1,730,693657.393706714
Demo 1 Alpha Group Layer 1,731,741157.144790095
Demo 1 Alpha Group Layer 1,732,469527.229514745
Demo 1 Alpha Group Layer 1,733,501148.00321365
Demo 1 Alpha Group Layer 1,734,434729.568443734
Demo 1 Alpha Group Layer 1,735,500324.741480961
Demo 1 Alpha Group Layer 1,736,96260.6422126679
Demo 1 Alpha Group Layer 1,737,125019.01363777
Demo 1 Alpha Group Layer 1,738,699181.766348646
Demo 1 Alpha Group Layer 1,739,47958.0939172066
Demo 1 Alpha Group Layer 1,740,190351.989875843
Demo 1 Alpha Group Layer 1,741,463850.346966255
Demo 1 Alpha Group Layer 1,742,68811.1735325967
Demo 1 Alpha Group Layer 1,743,399145.725171797
Demo 1 Alpha Group Layer 1,744,109245.261364938
Demo 1 Alpha Group Layer 1,745,722269.677923426
Demo 1 Alpha Group Layer 1,746,278471.384617609
Demo 1 Alpha Group Layer 1,747,98260.1184446604
Demo 1 Alpha Group Layer 1,748,37131.1675958758
Demo 1 Alpha Group Layer 1,749,198123.331443214
Demo 1 Alpha Group Layer 1,750,436252.6933106
Demo 1 Alpha Group Layer 1,751,6521.05514461652
Demo 1 Alpha Group Layer 1,752,684673.741026581
Demo 1 Alpha Group Layer 1,753,170482.921007935
Demo 1 Alpha Group Layer 1,754,174605.295810367
Demo 1 Alpha Group Layer 1,755,35300.278976446
Demo 1 Alpha Group Layer 1,756,1178806.40445539
Demo 1 Alpha Group Layer 1,757,271496.480633596
Demo 1 Alpha Group Layer 1,758,209192.781402871
Demo 1 Alpha Group Layer 1,759,1887886.09157777
Demo 1 Alpha Group Layer 1,760,250683.853614373
Demo 1 Alpha Group Layer 1,761,366300.585379312
Demo 1 Alpha Group Layer 1,762,166999.599990499
Demo 1 Alpha Group Layer 1,763,221281.647663448
Demo 1 Alpha Group Layer 1,764,547135.027841704
Demo 1 Alpha Group Layer 1,765,235519.879222901
Demo 1 Alpha Group Layer 1,766,161470.83771579
Demo 1 Alpha Group Layer 1,767,196003.159192005
Demo 1 Alpha Group Layer 1,768,257155.031157211
Demo 1 Alpha Group Layer 1,769,65241.5055609081
Demo 1 Alpha Group Layer 1,770,217201.036753116
Demo 1 Alpha Group Layer 1,771,736974.61428555
Demo 1 Alpha Group Layer 1,772,496242.376688154
Demo 1 Alpha Group Layer 1,773,444298.451177423
Demo 1 Alpha Group Layer 1,774,617414.414112847
Demo 1 Alpha Group Layer 1,775,922964.374637749
Demo 1 Alpha Group Layer 1,776,564411.8530785
Demo 1 Alpha Group Layer 1,777,459674.353051081
Demo 1 Alpha Group Layer 1,778,178835.81492142
Demo 1 Alpha Group Layer 1,779,957144.38064549
Demo 1 Alpha Group Layer 1,780,34943.9461121836
Demo 1 Alpha Group Layer 1,781,430241.26965875
Demo 1 Alpha Group Layer 1,782,73903.9221631739
Demo 1 Alpha Group Layer 1,783,113237.378642425
Demo 1 Alpha Group Layer 1,784,145477.149159642
Demo 1 Alpha Group Layer 1,785,111270.197083642
Demo 1 Alpha Group Layer 1,786,979825.995689933
Demo 1 Alpha Group Layer 1,787,1537977.7747358
Demo 1 Alpha Group Layer 1,788,55629.3486712261
Demo 1 Alpha Group Layer 1,789,229979.442661314
Demo 1 Alpha Group Layer 1,790,332499.594973035
Demo 1 Alpha Group Layer 1,791,355347.574851256
Demo 1 Alpha Group Layer 1,792,569374.798774555
Demo 1 Alpha Group Layer 1,793,112732.332705367
Demo 1 Alpha Group Layer 1,794,206009.307840733
Demo 1 Alpha Group Layer 1,795,172800.260887116
Demo 1 Alpha Group Layer 1,796,927719.661718655
Demo 1 Alpha Group Layer 1,797,1244979.25483898
Demo 1 Alpha Group Layer 1,798,495556.960560976
Demo 1 Alpha Group Layer 1,799,141178.748556884
Demo 1 Alpha Group Layer 1,800,484465.548080385
Demo 1 Alpha Group Layer 1,801,172244.48322622
Demo 1 Alpha Group Layer 1,802,67935.5021393301
Demo 1 Alpha Group Layer 1,803,889055.371411168
Demo 1 Alpha Group Layer 1,804,138998.541893406
Demo 1 Alpha Group Layer 1,805,896280.762859213
Demo 1 Alpha Group Layer 1,806,326500.779536253
Demo 1 Alpha Group Layer 1,807,441718.599454808
Demo 1 Alpha Group Layer 1,808,210631.843093068
Demo 1 Alpha Group Layer 1,809,465947.831226362
Demo 1 Alpha Group Layer 1,810,639614.97730442
Demo 1 Alpha Group Layer 1,811,293836.850097171
Demo 1 Alpha Group Layer 1,812,315845.670748104
Demo 1 Alpha Group Layer 1,813,1639789.28442394
Demo 1 Alpha Group Layer 1,814,151286.849917694
Demo 1 Alpha Group Layer 1,815,126596.506623123
Demo 1 Alpha Group Layer 1,816,147822.291814618
Demo 1 Alpha Group Layer 1,817,1379958.07555747
Demo 1 Alpha Group Layer 1,818,228276.46351441
Demo 1 Alpha Group Layer 1,819,1139879.04337993
Demo 1 Alpha Group Layer 1,820,353271.708974861
Demo 1 Alpha Group Layer 1,821,29936.9471903378
Demo 1 Alpha Group Layer 1,822,20012.2799103633
Demo 1 Alpha Group Layer 1,823,243107.000293502
Demo 1 Alpha Group Layer 1,824,240576.19203296
Demo 1 Alpha Group Layer 1,825,307121.835211727
Demo 1 Alpha Group Layer 1,826,448611.01549741
Demo 1 Alpha Group Layer 1,827,273174.051553327
Demo 1 Alpha Group Layer 1,828,270091.612453542
Demo 1 Alpha Group Layer 1,829,1628739.04864889
Demo 1 Alpha Group Layer 1,830,188426.720736481
Demo 1 Alpha Group Layer 1,831,153831.656410685
Demo 1 Alpha Group Layer 1,832,520602.376536175
Demo 1 Alpha Group Layer 1,833,375499.406262507
Demo 1 Alpha Group Layer 1,834,443335.872031209
Demo 1 Alpha Group Layer 1,835,254335.551202992
Demo 1 Alpha Group Layer 1,836,704408.085546125
Demo 1 Alpha Group Layer 1,837,237852.645333957
Demo 1 Alpha Group Layer 1,838,921749.433768208
Demo 1 Alpha Group Layer 1,839,352054.754680597
Demo 1 Alpha Group Layer 1,840,74618.105700902
Demo 1 Alpha Group Layer 1,841,221785.447630534
Demo 1 Alpha Group Layer 1,842,243267.416644268
Demo 1 Alpha Group Layer 1,843,31069.4743401779
Demo 1 Alpha Group Layer 1,844,251502.314569733
Demo 1 Alpha Group Layer 1,845,121994.882348944
Demo 1 Alpha Group Layer 1,846,71246.3583237632
Demo 1 Alpha Group Layer 1,847,69179.0060424473
Demo 1 Alpha Group Layer 1,848,504577.767865438
Demo 1 Alpha Group Layer 1,849,437181.552166362
Demo 1 Alpha Group Layer 1,850,28946.6575012707
Demo 1 Alpha Group Layer 1,851,532607.199508669
Demo 1 Alpha Group Layer 1,852,120303.903934714
Demo 1 Alpha Group Layer 1,853,290065.220027322
Demo 1 Alpha Group Layer 1,854,1645530.78993392
Demo 1 Alpha Group Layer 1,855,659326.483655739
Demo 1 Alpha Group Layer 1,856,883776.270541352
Demo 1 Alpha Group Layer 1,857,1179125.33683289
Demo 1 Alpha Group Layer 1,858,768653.60222749
Demo 1 Alpha Group Layer 1,859,1170756.17695065
Demo 1 Alpha Group Layer 1,860,96308.2104273947
Demo 1 Alpha Group Layer 1,861,61037.7955501869
Demo 1 Alpha Group Layer 1,862,122079.997836837
Demo 1 Alpha Group Layer 1,863,345749.816755473
Demo 1 Alpha Group Layer 1,864,125736.722125676
Demo 1 Alpha Group Layer 1,865,871207.370966265
Demo 1 Alpha Group Layer 1,866,169028.680560006
Demo 1 Alpha Group Layer 1,867,589798.255435321
Demo 1 Alpha Group Layer 1,868,1267346.2540163
Demo 1 Alpha Group Layer 1,869,365096.076528655
Demo 1 Alpha Group Layer 1,870,85093.8934619784
Demo 1 Alpha Group Layer 1,871,307068.231100688
Demo 1 Alpha Group Layer 1,872,91643.6440258754
Demo 1 Alpha Group Layer 1,873,732881.009118956
Demo 1 Alpha Group Layer 1,874,95061.8848440164
Demo 1 Alpha Group Layer 1,875,330748.831036648
Demo 1 Alpha Group Layer 1,876,144322.083266956
Demo 1 Alpha Group Layer 1,877,1803141.7099466
Demo 1 Alpha Group Layer 1,878,121244.342337432
Demo 1 Alpha Group Layer 1,879,493095.334790023
Demo 1 Alpha Group Layer 1,880,1308275.56663423
Demo 1 Alpha Group Layer 1,881,153425.274615974
Demo 1 Alpha Group Layer 1,882,251268.156752576
Demo 1 Alpha Group Layer 1,883,370102.061609209
Demo 1 Alpha Group Layer 1,884,67356.83564541
Demo 1 Alpha Group Layer 1,885,91735.7379980361
Demo 1 Alpha Group Layer 1,886,533701.203482114
Demo 1 Alpha Group Layer 1,887,878854.367243771
Demo 1 Alpha Group Layer 1,888,204371.986055045
Demo 1 Alpha Group Layer 1,889,154288.294833588
Demo 1 Alpha Group Layer 1,890,187066.515112218
Demo 1 Alpha Group Layer 1,891,578954.427765518
Demo 1 Alpha Group Layer 1,892,154361.434833163
Demo 1 Alpha Group Layer 1,893,125022.843294522
Demo 1 Alpha Group Layer 1,894,321777.589105207
Demo 1 Alpha Group Layer 1,895,44865.9234457545
Demo 1 Alpha Group Layer 1,896,203280.057618937
Demo 1 Alpha Group Layer 1,897,185399.626471939
Demo 1 Alpha Group Layer 1,898,3833600.94065336
Demo 1 Alpha Group Layer 1,899,596831.124688331
Demo 1 Alpha Group Layer 1,900,195637.471702564
Demo 1 Alpha Group Layer 1,901,608322.554603537
Demo 1 Alpha Group Layer 1,902,42082.5444529916
Demo 1 Alpha Group Layer 1,903,115253.459511141
Demo 1 Alpha Group Layer 1,904,255770.623055695
Demo 1 Alpha Group Layer 1,905,122362.831719056
Demo 1 Alpha Group Layer 1,906,517980.827159663
Demo 1 Alpha Group Layer 1,907,138275.340013331
Demo 1 Alpha Group Layer 1,908,448328.578562073
Demo 1 Alpha Group Layer 1,909,1222366.1385874
Demo 1 Alpha Group Layer 1,910,530971.02986468
Demo 1 Alpha Group Layer 1,911,86291.308974085
Demo 1 Alpha Group Layer 1,912,505465.031254471
Demo 1 Alpha Group Layer 1,913,273713.618389077
Demo 1 Alpha Group Layer 1,914,155442.086489467
Demo 1 Alpha Group Layer 1,915,304388.084554374
Demo 1 Alpha Group Layer 1,916,390421.359384237
Demo 1 Alpha Group Layer 1,917,93150.0510498992
Demo 1 Alpha Group Layer 1,918,133379.794345425
Demo 1 Alpha Group Layer 1,919,273880.875092906
Demo 1 Alpha Group Layer 1,920,257707.05237997
Demo 1 Alpha Group Layer 1,921,744822.944355818
Demo 1 Alpha Group Layer 1,922,624350.977256119
Demo 1 Alpha Group Layer 1,923,285196.810954166
Demo 1 Alpha Group Layer 1,924,306055.416431979
Demo 1 Alpha Group Layer 1,925,66864.604085965
Demo 1 Alpha Group Layer 1,926,155131.657451134
Demo 1 Alpha Group Layer 1,927,72650.5303632815
Demo 1 Alpha Group Layer 1,928,750506.259667184
Demo 1 Alpha Group Layer 1,929,4590845.46346749
Demo 1 Alpha Group Layer 1,930,754028.684569307
Demo 1 Alpha Group Layer 1,931,142784.590447358
Demo 1 Alpha Group Layer 1,932,380003.239582853
Demo 1 Alpha Group Layer 1,933,945644.448465371
Demo 1 Alpha Group Layer 1,934,493381.245572894
Demo 1 Alpha Group Layer 1,935,154448.867560615
Demo 1 Alpha Group Layer 1,936,297630.847729617
Demo 1 Alpha Group Layer 1,937,344887.744859822
Demo 1 Alpha Group Layer 1,938,123652.206663909
Demo 1 Alpha Group Layer 1,939,90102.2204538992
Demo 1 Alpha Group Layer 1,940,1287951.63696691
Demo 1 Alpha Group Layer 1,941,266714.180847243
Demo 1 Alpha Group Layer 1,942,102340.284047774
